evidence_id,roles_json,project_ids_json,kind,title,source_url,publisher,source_family,license,attribution,published_at,retrieved_at,content_hash
0176052f-124b-5bf9-b361-a5c97cb98b62,"[""physical_status""]","[""8f8c241d-ee6b-5182-8a76-ebb101a3f4c2""]",company_disclosure,Verne begins construction of the first 70 MW on its data center campus in Mäntsälä,https://www.verne.co/news/news-verne-begins-construction-of-the-first-70-mw-on-its-data-center-campus-in-m%C3%A4nts%C3%A4l%C3%A4,Verne,verne_news,all-rights-reserved,Verne,2026-06-17,2026-07-21T00:05:01Z,2ec376832ffe1fb1c1313375cebc197834b657cec18beec6df37dc2152795ebc
0319c9a2-0161-5f88-ad38-3fd3aa0e3ea3,"[""physical_status""]","[""38033ec9-dbd8-56bb-8a35-0fa91dd284e2""]",company_disclosure,Ten Brinke Data Center Spata current-project page,https://www.tenbrinke.com/en/projects/current-projects/current-projects-details/data-center-spata-26-1052-gr.html,Ten Brinke Group,ten_brinke_current_project_pages,all-rights-reserved,Ten Brinke Group,,2026-07-21T17:05:00Z,9ef57bbcb1517843d3e2e0f399d645147433f9896b1ece41f062cff8c5273c1a
077a6629-8396-549b-92c0-cdec324067f3,"[""physical_status""]","[""9ddf0df3-e40c-515f-9468-ed78f063513b""]",company_disclosure,"Time-Lapse Video - TX4 Garland, TX",https://www.linkedin.com/posts/ntt-global-data-centers_time-lapse-video-tx4-garland-tx-activity-7473147125938147328-uZsM,NTT Global Data Centers,ntt_global_data_centers_linkedin,all-rights-reserved,NTT Global Data Centers via LinkedIn,2026-06-17T22:58:39.165Z,2026-07-20T05:41:07Z,aad2ec60df3f58a87d98d5656f58da9305c701276083920aa939b0510c554dad
09530596-5c39-5d1c-881f-6993227a10d1,"[""typed_metric:critical_it_mw""]","[""aa93c84a-17d6-5092-bf57-686f7e1ab4a4""]",company_disclosure,STT Jakarta 3 Factsheet,https://assets.sttelemediagdc.com/sttgdc/global_en/public/2026-07/STT_Jakarta_3_Factsheet-vJul2026.pdf,ST Telemedia Global Data Centres,stt_gdc_facility_factsheets,all-rights-reserved,ST Telemedia Global Data Centres,2026-07-16,2026-07-19T19:09:17Z,79219de45833e9cdb149c37a1cfbc644ac805b2e7be7fbdbfcad6de90347a240
0ba37f72-6f9b-5d8f-8b8e-8b66e03dbb11,"[""context:project_context""]","[""ea4a0cc5-bb09-5a81-b385-38ae79baf22a""]",company_disclosure,IC3 Super West Facility - Macquarie Park Data Centre Campus,https://www.macquariedatacentres.com/wp-content/uploads/sites/5/2023/09/Data-Centres-Data-Sheet-IC3-Super-West-Specs-230923.pdf,Macquarie Data Centres,macquarie_data_centres_specifications,all-rights-reserved,Macquarie Data Centres,,2026-07-20T00:53:38Z,bc455a2fa3310e76108b15e8459292aea83dea36beb0fafbc91d2e17ec04e6ce
0bb1b8a1-24a2-5e40-818e-29621e6017d1,"[""physical_status""]","[""08d881e7-8a1c-50da-81a5-d2ef49f22a7a""]",company_disclosure,Paris 2 Data Centre | Data Centres in Paris | Colt DCS,https://www.coltdatacentres.net/en-GB/our-locations/data-centre-locations-europe/paris-2,Colt Data Centre Services,colt_data_centre_location_pages,all-rights-reserved,Colt Data Centre Services,2025-05-14T12:57:10Z,2026-07-19T17:42:54Z,14f8f9373d8662b145bf72c62f4f8d2410ba9f8a9e451b0c22951252d81efd20
0cad69d1-3151-5073-af8e-73f8401bf2cb,"[""geometry""]","[""6f0acd88-cd04-5f3f-915c-48a71fd51f39""]",openstreetmap,OpenStreetMap way 1476734418: Project Jupiter,https://www.openstreetmap.org/way/1476734418,OpenStreetMap contributors,openstreetmap,ODbL-1.0,© OpenStreetMap contributors,2026-06-20T12:23:52Z,2026-07-18T18:15:02.152575Z,5b2cf1fffa8582fc7302db34ab8d69dab067ab61a98be479f70e6404b469dcb7
0dd3dc39-1457-5bc3-b7d2-7ff44183aed3,"[""context:geometry_identity""]","[""15e0ef92-6408-5517-b0d4-a6b8707745f4""]",company_disclosure,ENKA EDS IST 01 TUZLA identity listing,https://www.enka.com/what-we-do/,ENKA İnşaat ve Sanayi A.Ş.,enka_corporate_asset_listings,all-rights-reserved,ENKA İnşaat ve Sanayi A.Ş.,,2026-07-21T16:52:10Z,7bc183370fd9f9139ded516fc8895c6f65c3692e03163df6dea38b8695a5b7bf
0eb488ab-3c0c-5223-86d8-2b47a96e7476,"[""context:campus_address_identity"",""physical_status""]","[""b75695b9-38e3-58ec-baf2-039179ab353a""]",company_disclosure,Chirisa Technology Parks data center locations,https://chirisatechnologyparks.com/,Chirisa Technology Parks,chirisa_technology_parks_locations,all-rights-reserved,Chirisa Technology Parks,,2026-07-22T01:27:58Z,6217db82caf16b110532ddd7ef4a4888f1803a8d590d4920289394b29392cdf3
10cad266-3d5e-591d-a1c4-8ded1e082c7b,"[""typed_metric:critical_it_mw""]","[""ea4a0cc5-bb09-5a81-b385-38ae79baf22a""]",company_disclosure,Treasurer Tops Out Macquarie Data Centres' Newest 47MW AI and Cloud Data Centre,https://www.macquariedatacentres.com/blog/treasurer-tops-out-macquarie-data-centres-newest-47mw-ai-and-cloud-data-centre/,Macquarie Data Centres,macquarie_data_centres_newsroom,all-rights-reserved,Macquarie Data Centres,2025-12-03T03:23:55+00:00,2026-07-20T00:53:38Z,f8f86d1d3f36d46c81f9fe23edce1416f11193e7a16fc32014f98acd96f053e3
12f5d89c-ebd5-501c-8f98-62e845710d8c,"[""geometry""]","[""0a075c8d-2733-5aba-b19a-4b53e51fd8f8""]",government_cadastral_api,"Kartverket matrikkelteig union 1121-46/316, 1121-46/317 and 1121-46/319",https://api.kartverket.no/eiendom/v1,Kartverket,kartverket_open_property_api,CC-BY-4.0,© Kartverket,,2026-08-20T19:49:51Z,6bcd905d036ecde8e55ef4933bf1502f58a58701e5784583fdc3bccc5c6edd1f
1337f6ef-1e09-5b6e-a1e0-55fbdcf95bf3,"[""operating_model"",""role:operator""]","[""44130f9f-95af-5f19-9fcf-47aabd3a5c8b""]",company_disclosure,About Akashi,https://akashi.cloud/about/,Akashi Data Center,akashi_data_center_project_pages,all-rights-reserved,Akashi Data Center,,2026-07-21T12:22:07Z,01e105af2a09a3e96987bccde8d7c7cc68cf6add95ab48c6d9286e4dca5ce774
13a65a07-1b3a-58a3-9ca7-b98723686f7c,"[""geometry""]","[""c73ac912-e44d-5477-84f5-c5beb4813518""]",openstreetmap,OpenStreetMap way 1334234458: Amazon AWS PHL,https://www.openstreetmap.org/way/1334234458,OpenStreetMap contributors,openstreetmap,ODbL-1.0,© OpenStreetMap contributors,2026-04-20T12:38:41Z,2026-07-18T18:15:02.152575Z,c54668987cf45c4196dbc111ea2b12451f5b68d5513661a1f0333f2fadc12945
13dc86ac-4e90-5c6e-8540-de0c7893690f,"[""geometry""]","[""257f3255-46fe-585e-bdf5-9689b34edbdc""]",open_map_geometry,OpenStreetMap way 554352050 — Ex Postal Market,https://api.openstreetmap.org/api/0.6/way/554352050/full.json,OpenStreetMap contributors,openstreetmap_api,ODbL-1.0,© OpenStreetMap contributors,2022-07-19T17:15:33Z,2026-08-20T21:06:03Z,56e6716b49448de12f7737546875328459688b563c3f0d98e3b4e9212e05552f
1a606443-bf19-54d8-8025-8c1e1102c25e,"[""context:geometry_identity""]","[""c30aeadf-c2f6-58a5-a8b1-227868f477c1""]",regulatory_filing,Bitzero exhibit 99.80 - Annual information form,https://www.sec.gov/Archives/edgar/data/2100457/000175392626000899/g085467_ex99-80.htm,Bitzero Holdings Inc. via SEC EDGAR,bitzero_sec_filings,all-rights-reserved-fact-extraction-only,Bitzero Holdings Inc.; U.S. Securities and Exchange Commission EDGAR,2026-05-11,2026-08-23,459f619d5ad1586a6e12214d7f9892d4ee3423eb3b2beca378e7d19395e5683c
1ad44bfe-736f-511c-91ea-89c64e5f5970,"[""context:source_location_identity"",""physical_status""]","[""99fa93f5-9f63-5576-b036-2ee8086032a3""]",company_disclosure,"Goodman SYD01, 2-8 Lanceley Place, Artarmon",https://au.goodman.com/en/our-properties/properties-for-lease/goodman-syd01,Goodman Group,goodman_australia_property_pages,all-rights-reserved,Goodman Group,,2026-07-20T09:18:30Z,c02900e0abb8cd5a3aabdca24a8dec28b9e4fb111b59b1731be83c6aae95a45b
1d6cc958-8ca3-5a8c-ab4b-a07cf5a45b32,"[""physical_status""]","[""2e2b9d40-5024-5e6d-bbb2-56a8b16b9c16""]",company_disclosure,CDC Eastern Creek EC5 current status,https://cdc.com.au/locations/sydney/,CDC Data Centres,cdc_current_location_pages,all-rights-reserved,CDC Data Centres,,2026-07-21T17:12:46Z,66d6de9440d4496482af80159cbe361afdb8e36bdebd5edf81ac1c65f1337620
1df077b4-ffa3-5938-a5fe-88d5b4028ad4,"[""context:geometry_identity""]","[""b3b98301-a692-5790-88e7-656d77e8fb69""]",openstreetmap,OpenStreetMap address-object containment proof for NTT Frankfurt 1,https://www.openstreetmap.org/way/697501723,OpenStreetMap contributors,openstreetmap,ODbL-1.0,© OpenStreetMap contributors,,2026-08-20T23:57:12Z,c63c5411afcf91dc35a0e16a7c27e4d8234e4810810a9feb97a568ac7920d582
1e5b63b2-b334-52e0-94a1-f78d02457964,"[""geometry""]","[""3941c42e-216d-52fa-b0d8-d7555b441a1a""]",company_disclosure,maincubes Factsheet BER02,https://www.maincubes.com/wp-content/uploads/2026/02/maincubes_factsheet_ber02_en.pdf,maincubes,maincubes_data_center_factsheets,all-rights-reserved,maincubes,,2026-07-19T20:43:30Z,32e7ca51d69ebf49621a17a97f7fb7db4a5d948ec4a88886b6a020e3da4cf43a
1f776e1f-3f79-53d1-880c-e90b0fd8b958,"[""workload"",""workload_scope:intended""]","[""37e33657-b788-57e6-98f2-b78834cdecda""]",company_disclosure,AVAIO Digital Breaks Ground on $6 Billion Brandon Data Center Campus; Leading Mississippi Contractor Begins Site Work,https://www.avaiodigital.com/updates/avaio-digital-breaks-ground-on-6-billion-brandon-data-center-campus-leading-mississippi-contractor-begins-site-work,AVAIO Digital Partners,avaio_digital_updates,all-rights-reserved,AVAIO Digital Partners,2025-09-10,2026-07-20T05:42:11Z,6a079899544c4c251df2c9c2fe959df702f4695ced5acc1a3bf570f3704acf81
209c7f3e-18eb-533c-bb99-0b302fc22d7b,"[""context:campus_address_identity"",""physical_status""]","[""ba5ddf33-10ec-5fb8-b880-98a04df096b8""]",company_disclosure,TRG Data Center Campus — HOU2 Brochure,https://www.trgdatacenters.com/wp-content/uploads/2026/01/TRG-Campus-HOU2-Brochure.pdf,TRG Datacenters,trg_datacenters_official_brochures,all-rights-reserved,TRG Datacenters,,2026-07-20T17:32:09Z,5864de217fc954c10498ada7c05978ea634077106de20aae26c5bebb02ded605
2157a790-74df-5026-b2b6-58b1bb82519d,"[""geometry""]","[""08d881e7-8a1c-50da-81a5-d2ef49f22a7a""]",government_cadastral_open_data,Cadastre Etalab parcel 91661000AP0008,https://cadastre.data.gouv.fr/data/etalab-cadastre/latest/geojson/communes/91/91661/cadastre-91661-parcelles.json.gz,Direction générale des Finances publiques (DGFiP) / data.gouv.fr,etalab_dgfip_cadastre_geojson,etalab-2.0,"Direction générale des Finances publiques (DGFiP), Cadastre Etalab, millésime 1 June 2026",,2026-08-20T21:44:03Z,f779721f25089d9e94057a3cb6094542ac97eb88a49cb9566bb3e28a2c94462a
23365ee9-f538-56fe-acec-e41f43182ded,"[""geometry""]","[""fe6f26cf-4be9-51a3-857e-fca7ee21726b""]",government_record,NLS INSPIRE Cadastral Parcels feature 205-7-4-1,https://inspire-wfs.maanmittauslaitos.fi/inspire-wfs/cp/ows?service=WFS&version=2.0.0&request=GetFeature&typeNames=cp%3ACadastralParcel&outputFormat=application%2Fjson&CQL_FILTER=nationalCadastralReference%3D%2720500700040001%27,National Land Survey of Finland (NLS),nls_inspire_cadastral_parcels_wfs,CC-BY-4.0,"Contains data from the National Land Survey of Finland INSPIRE Cadastral Parcels (CP) WFS, licensed under the National Land Survey open data Attribution CC 4.0 licence; retrieved 2026-08-23.",,2026-08-23T22:43:14.877Z,2f83cf299f5258c92fd4c61306c5a5aed91bd20a56c48dae51b94c99714164af
276847d4-183f-5995-ab80-90d4636b467b,"[""role:operator""]","[""65e8849e-2ebe-5d58-be63-299cbbcf8d23""]",company_disclosure,CoreSite DE3 - Denver Data Center,https://www.coresite.com/data-center/de3-denver-co,CoreSite,coresite_official_website,all-rights-reserved,CoreSite,,2026-07-20T10:42:21Z,99720e18665fabb5cb2d09308b60326c9bcb226dd1ff2648fa95ba3b21fdb894
28e90c7d-c059-5cbb-a53d-9d6a9913e7f3,"[""physical_status""]","[""3941c42e-216d-52fa-b0d8-d7555b441a1a""]",company_disclosure,Next-level data center Berlin BER02,https://www.maincubes.com/en/data-centers/berlin-cloud-ai-provider-campus-ber02/,maincubes,maincubes_data_center_pages,all-rights-reserved,maincubes,,2026-07-19T20:43:30Z,cbf094f1a609a272739054b5c5f2f33f5663c9b2d9eee7a0dfa1a5d295f80efb
29445792-c8cc-5589-894d-d8094d059dbf,"[""context:campus_address_identity""]","[""9ddf0df3-e40c-515f-9468-ed78f063513b""]",company_disclosure,Dallas TX4 Data Center,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/dallas-tx-4-data-center,"NTT DATA, Inc.",ntt_global_data_center_location_pages,all-rights-reserved,"NTT DATA, Inc.",,2026-07-20T05:41:07Z,8477b8e75e9f30ee2c38136b7001042a18d16aafabf66725cd56e5b15115787f
295b555a-ca97-5752-b525-24ab75f62a71,"[""geometry""]","[""b5625b8f-5e00-5fbe-b313-ba7adb980583""]",government_record,Fortaleza municipal SFORPF01 surveyed site plan,https://urbanismoemeioambiente.fortaleza.ce.gov.br/images/urbanismo-e-meio-ambiente/infocidade/cppd/PROJETO_ARQUITETONICO_FL01-02.pdf,Prefeitura de Fortaleza - SEUMA,fortaleza_cppd_project_plans,all-rights-reserved,Prefeitura de Fortaleza - SEUMA; Scala Data Centers,,2026-07-21T09:27:36Z,039df7d2426a28c602fcdb2bafee8cb9bb2ce72ca3d3d2d55d1d44442c2d8b24
2c1a0857-1368-581b-adfa-96bf72cc9c16,"[""geometry""]","[""7d936c4e-29f2-592f-984b-61f5d6367fc8""]",openstreetmap,OpenStreetMap way 1528327802: The Barn Data Center,https://www.openstreetmap.org/way/1528327802,OpenStreetMap contributors,openstreetmap,ODbL-1.0,© OpenStreetMap contributors,2026-06-11T00:48:00Z,2026-07-18T18:15:02.152575Z,04f03a496617fcc7159f1762127d29f861002822d76203c2cceda97689a309e7
35d502eb-803a-5c40-8dc1-f0825babb831,"[""context:project_and_campus_identity"",""typed_metric:grid_connection_mw""]","[""1f33fed8-b0f9-50e2-8fac-56d135325c27""]",company_disclosure,"IIJ Announces Plans for Phase 3 Server Building Construction, Expanding the Shiroi Data Center Campus to Meet Growing Demand for IIJ Services",https://www.iij.ad.jp/en/news/pressrelease/2025/0508.html,Internet Initiative Japan Inc.,iij_press_releases,all-rights-reserved,Internet Initiative Japan Inc.,2025-05-08,2026-07-20T01:03:36Z,7c9f965f4d6c229f0aaab2ecd4584d9943c6d6fca13ed6c528316c72956d18b8
39ca2ddf-3a1e-5d9c-983e-4a30ae537dc7,"[""typed_metric:critical_it_mw""]","[""65e8849e-2ebe-5d58-be63-299cbbcf8d23""]",company_disclosure,Denver DE3 Facility Specification,https://www.coresite.com/hubfs/-website-documents/facility-specifications/sp-CoreSite-Denver-DE3-Spec-Sheet.pdf,CoreSite,coresite_official_website,all-rights-reserved,CoreSite,,2026-07-20T10:42:21Z,3883645e759b91f59887b225c46b5bdfb98f6168bacd0057bbf0780162cff2d1
39cdd4b0-60f0-5d50-9a38-59d72c0a9d53,"[""context:geometry_identity""]","[""01baa3bb-ea56-5f41-8c67-82dd84f87d51""]",government_record,City of Chicago Building Footprints row BLDG_ID 871169,https://data.cityofchicago.org/resource/syp8-uezg.json?bldg_id=871169,City of Chicago,city_of_chicago_building_footprints,SEE_TERMS_OF_USE,City of Chicago,,2026-08-20T23:30:13Z,9d9838b72d74b3be5db4c5c0cbad94a866ad31c2af0ed623bdef68e2e2b5feaa
3c85c95a-5036-5cf2-b9b8-c15070c6aaea,"[""context:source_location_identity"",""physical_status""]","[""c30aeadf-c2f6-58a5-a8b1-227868f477c1""]",company_disclosure,Bitzero Nordic infrastructure update,https://www.newsfilecorp.com/release/301582,Bitzero Holdings Inc.,bitzero_newsfile_releases,all-rights-reserved,Bitzero Holdings Inc.,2026-06-15,2026-07-22T03:29:10Z,402e9589e0cf82c663020a5d98352545e6b1ca582e5e835cd5f8f55ccd4be852
