evidence_id,roles_json,project_ids_json,kind,title,source_url,publisher,source_family,license,attribution,published_at,retrieved_at,content_hash
0176052f-124b-5bf9-b361-a5c97cb98b62,"[""physical_status""]","[""8f8c241d-ee6b-5182-8a76-ebb101a3f4c2""]",company_disclosure,Verne begins construction of the first 70 MW on its data center campus in Mäntsälä,https://www.verne.co/news/news-verne-begins-construction-of-the-first-70-mw-on-its-data-center-campus-in-m%C3%A4nts%C3%A4l%C3%A4,Verne,verne_news,all-rights-reserved,Verne,2026-06-17,2026-07-21T00:05:01Z,2ec376832ffe1fb1c1313375cebc197834b657cec18beec6df37dc2152795ebc
0319c9a2-0161-5f88-ad38-3fd3aa0e3ea3,"[""physical_status""]","[""38033ec9-dbd8-56bb-8a35-0fa91dd284e2""]",company_disclosure,Ten Brinke Data Center Spata current-project page,https://www.tenbrinke.com/en/projects/current-projects/current-projects-details/data-center-spata-26-1052-gr.html,Ten Brinke Group,ten_brinke_current_project_pages,all-rights-reserved,Ten Brinke Group,,2026-07-21T17:05:00Z,9ef57bbcb1517843d3e2e0f399d645147433f9896b1ece41f062cff8c5273c1a
1337f6ef-1e09-5b6e-a1e0-55fbdcf95bf3,"[""operating_model"",""role:operator""]","[""44130f9f-95af-5f19-9fcf-47aabd3a5c8b""]",company_disclosure,About Akashi,https://akashi.cloud/about/,Akashi Data Center,akashi_data_center_project_pages,all-rights-reserved,Akashi Data Center,,2026-07-21T12:22:07Z,01e105af2a09a3e96987bccde8d7c7cc68cf6add95ab48c6d9286e4dca5ce774
1d6cc958-8ca3-5a8c-ab4b-a07cf5a45b32,"[""physical_status""]","[""2e2b9d40-5024-5e6d-bbb2-56a8b16b9c16""]",company_disclosure,CDC Eastern Creek EC5 current status,https://cdc.com.au/locations/sydney/,CDC Data Centres,cdc_current_location_pages,all-rights-reserved,CDC Data Centres,,2026-07-21T17:12:46Z,66d6de9440d4496482af80159cbe361afdb8e36bdebd5edf81ac1c65f1337620
1e5b63b2-b334-52e0-94a1-f78d02457964,"[""geometry""]","[""3941c42e-216d-52fa-b0d8-d7555b441a1a""]",company_disclosure,maincubes Factsheet BER02,https://www.maincubes.com/wp-content/uploads/2026/02/maincubes_factsheet_ber02_en.pdf,maincubes,maincubes_data_center_factsheets,all-rights-reserved,maincubes,,2026-07-19T20:43:30Z,32e7ca51d69ebf49621a17a97f7fb7db4a5d948ec4a88886b6a020e3da4cf43a
1f776e1f-3f79-53d1-880c-e90b0fd8b958,"[""workload"",""workload_scope:intended""]","[""37e33657-b788-57e6-98f2-b78834cdecda""]",company_disclosure,AVAIO Digital Breaks Ground on $6 Billion Brandon Data Center Campus; Leading Mississippi Contractor Begins Site Work,https://www.avaiodigital.com/updates/avaio-digital-breaks-ground-on-6-billion-brandon-data-center-campus-leading-mississippi-contractor-begins-site-work,AVAIO Digital Partners,avaio_digital_updates,all-rights-reserved,AVAIO Digital Partners,2025-09-10,2026-07-20T05:42:11Z,6a079899544c4c251df2c9c2fe959df702f4695ced5acc1a3bf570f3704acf81
276847d4-183f-5995-ab80-90d4636b467b,"[""role:operator""]","[""65e8849e-2ebe-5d58-be63-299cbbcf8d23""]",company_disclosure,CoreSite DE3 - Denver Data Center,https://www.coresite.com/data-center/de3-denver-co,CoreSite,coresite_official_website,all-rights-reserved,CoreSite,,2026-07-20T10:42:21Z,99720e18665fabb5cb2d09308b60326c9bcb226dd1ff2648fa95ba3b21fdb894
28e90c7d-c059-5cbb-a53d-9d6a9913e7f3,"[""physical_status""]","[""3941c42e-216d-52fa-b0d8-d7555b441a1a""]",company_disclosure,Next-level data center Berlin BER02,https://www.maincubes.com/en/data-centers/berlin-cloud-ai-provider-campus-ber02/,maincubes,maincubes_data_center_pages,all-rights-reserved,maincubes,,2026-07-19T20:43:30Z,cbf094f1a609a272739054b5c5f2f33f5663c9b2d9eee7a0dfa1a5d295f80efb
295b555a-ca97-5752-b525-24ab75f62a71,"[""geometry""]","[""b5625b8f-5e00-5fbe-b313-ba7adb980583""]",government_record,Fortaleza municipal SFORPF01 surveyed site plan,https://urbanismoemeioambiente.fortaleza.ce.gov.br/images/urbanismo-e-meio-ambiente/infocidade/cppd/PROJETO_ARQUITETONICO_FL01-02.pdf,Prefeitura de Fortaleza - SEUMA,fortaleza_cppd_project_plans,all-rights-reserved,Prefeitura de Fortaleza - SEUMA; Scala Data Centers,,2026-07-21T09:27:36Z,039df7d2426a28c602fcdb2bafee8cb9bb2ce72ca3d3d2d55d1d44442c2d8b24
39ca2ddf-3a1e-5d9c-983e-4a30ae537dc7,"[""typed_metric:critical_it_mw""]","[""65e8849e-2ebe-5d58-be63-299cbbcf8d23""]",company_disclosure,Denver DE3 Facility Specification,https://www.coresite.com/hubfs/-website-documents/facility-specifications/sp-CoreSite-Denver-DE3-Spec-Sheet.pdf,CoreSite,coresite_official_website,all-rights-reserved,CoreSite,,2026-07-20T10:42:21Z,3883645e759b91f59887b225c46b5bdfb98f6168bacd0057bbf0780162cff2d1
458f3a8b-8978-5fa6-a7f9-35d2f1801375,"[""geometry""]","[""98e47ac5-8576-53f7-ab71-9f3d683b5ec5""]",government_record,VZD address point AD101873308 for AST Jāņciems,https://geo-dpps.viss.gov.lv/api/DPPSPackage/client/Adresu_tel_418_k6gL2A/3d692785-0c95-44a8-816c-f2f91493c4ce?service=WFS&version=2.0.0&request=GetFeature&typeNames=ad%3AAddress&featureID=AD101873308,Valsts zemes dienests,latvia_vzd_address_register,CC-BY-4.0,"Valsts zemes dienests (State Land Service), CC BY 4.0",,2026-07-21T19:25:00Z,bc27b4271cbfec3e1452f53897e199e0e9d075fd05691fa35e81d431a8e20f98
58cd4851-129d-59c4-9cb0-4f24070a71a9,"[""geometry""]","[""65e8849e-2ebe-5d58-be63-299cbbcf8d23""]",government_record,Denver tax parcel 0214400131000 at 4900 North Race Street,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_PROP_PARCELS_A/FeatureServer/245/query?where=SITUS_ADDRESS_ID%3D23973%20AND%20SCHEDNUM%3D%270214400131000%27&outFields=OBJECTID%2CSCHEDNUM%2CSITUS_ADDRESS_ID%2CSITUS_ADDRESS_LINE1%2CSITUS_CITY%2CSITUS_STATE%2CSITUS_ZIP%2COWNER_NAME%2CPARCELNUM&returnGeometry=true&returnCentroid=true&outSR=4326&f=json,City and County of Denver,denver_open_data_property_parcels,CC-BY-3.0,City and County of Denver,,2026-07-21T06:33:52Z,41387d3d2d09af9e88e494d24f29ccc6897f25b0b077edf5f9011a470de0c7e2
5e1b3dfc-046d-5289-bcce-08208107f1bf,"[""typed_metric:critical_it_mw""]","[""b8399bc6-5c72-5627-a035-4fea208cd287""]",company_disclosure,Edged U.S. | Chicago,https://edged.us/chicago,Edged US,edged_us_location_page,all-rights-reserved,Edged US,,2026-07-20T09:40:57Z,d4110379d78f1108a4d6323c507dac307fafa23c5b4f07a1387793ad5165befe
62b2a499-44a6-59c1-b956-78abbbc1b8d5,"[""physical_status"",""typed_metric:critical_it_mw""]","[""b5625b8f-5e00-5fbe-b313-ba7adb980583""]",company_disclosure,Scala Data Centers Portfolio,https://scaladatacenters.com/en/data-centers-en/,Scala Data Centers,scala_data_center_portfolio_pages,all-rights-reserved,Scala Data Centers,,2026-07-21T07:52:27Z,8a78e94b27e3cc375549845cf680b76eb678b19605de0c1411dbc6aafc84972b
68b10772-f3b4-5152-bffe-23d34c4f8477,"[""geometry"",""physical_status"",""role:operator""]","[""37e33657-b788-57e6-98f2-b78834cdecda""]",company_disclosure,"Brandon, Mississippi Campus",https://www.avaiodigital.com/developments/brandon-mississippi,AVAIO Digital Partners,avaio_digital_development_pages,all-rights-reserved,AVAIO Digital Partners,,2026-07-20T05:42:11Z,3759697229a486e93438b910c97839b00f274c546ee487dcee8852199bc9e4c2
6a7d7a4f-0365-5de4-99f4-4325db00db64,"[""geometry""]","[""54c278ca-4dff-5f57-b5a6-911f8a615f5e""]",government_record,Chile MMA SIMBIO SEIA representative point for expediente 2152920300,https://simbio.mma.gob.cl/DPA/GetSEIA?Codigo=13,Ministerio del Medio Ambiente de Chile - SIMBIO,chile_mma_simbio_seia_project_points,no-use-restriction-stated-for-reference-cartography,Ministerio del Medio Ambiente de Chile - SIMBIO,,2026-07-21T09:26:39Z,f1725341e873eb005b8d3a9566980d9d0b10173b97b9c5527e0173bb2062ebd6
6c2aaeb4-6f26-515c-99d8-8e8a0bd2f65b,"[""operating_model""]","[""65e8849e-2ebe-5d58-be63-299cbbcf8d23""]",company_disclosure,CoreSite Achieves Key Construction Milestone for New DE3 Data Center in Denver,https://www.coresite.com/news/coresite-achieves-key-construction-milestone-for-new-de3-data-center-in-denver,CoreSite,coresite_official_website,all-rights-reserved,CoreSite,2025-10-06T15:00:01Z,2026-07-20T10:42:21Z,0ddd551cfb339fc8391bb7be56d59f14d587bab7221bf1924763415a9947f5e7
6e5dc4f7-2b39-5a4a-8dc3-f0e20691527b,"[""geometry""]","[""5c366d64-4bb5-5c28-ab62-ec20d60fb31a""]",government_record,Roberts Road Data Centre official campus point for CDC EC6,https://www.planningportal.nsw.gov.au/major-projects/projects/roberts-road-data-centre,"NSW Department of Planning, Housing and Infrastructure",nsw_major_projects_records,no-license-stated-for-compact-factual-extraction,"NSW Department of Planning, Housing and Infrastructure",,2026-07-21T19:25:00Z,4f38942c41791c0382e88f852bd8a8da4f820ab563b6b564676fef1af5577904
708cee21-4519-5840-a07c-2f1f8398cb87,"[""geometry""]","[""8f8c241d-ee6b-5182-8a76-ebb101a3f4c2""]",government_record,Mäntsälä official cadastral geometry for property 505-407-7-137,https://mantsala.karttatiimi.fi/maps/search.ashx,Municipality of Mäntsälä,mantsala_official_map_service,all-rights-reserved,Municipality of Mäntsälä,,2026-07-21T01:12:00Z,e9998583917b7bc03bc5e9593968d72f4ceca6b39aa18f10cc5bc5d503ecf291
781c461b-14cf-53e1-9e40-5c39a3d589b5,"[""physical_status"",""role:operator"",""workload"",""workload_scope:intended""]","[""b8399bc6-5c72-5627-a035-4fea208cd287""]",company_disclosure,Edged US ‘Tops Out’ Second Sustainable Data Center on Edged Chicago Campus,https://edged.us/news/edged-us-tops-out-second-sustainable-data-center-on-edged-chicago-campus,Edged US,edged_newsroom,all-rights-reserved,Edged US,2026-06-04,2026-07-20T09:40:57Z,72d0a1d58baf39debeb75176a2ec76459f83b9065c73070515fc2892bec27848
9590b8c5-a6cb-5c06-bd54-48063d19de70,"[""operating_model"",""role:operator"",""typed_metric:pue""]","[""e997ad94-2a62-5c44-90f9-fa27edf77dc2""]",company_disclosure,Datu centrs POZITRONS,https://www.lvrtc.lv/projekti/datu-centrs-pozitrons/,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,lvrtc_pozitrons_project_pages,all-rights-reserved,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,2026-01-09,2026-07-21T12:22:06Z,3f565f850e22560367c4b49384ed730ec8654d1cc2cf122c5bb2a1c40dc76578
97007edb-ddfc-5984-884a-8222ded41e29,"[""physical_status"",""typed_metric:critical_it_mw""]","[""54c278ca-4dff-5f57-b5a6-911f8a615f5e""]",company_disclosure,Scala Data Centers Portfolio,https://scaladatacenters.com/en/data-centers-en/,Scala Data Centers,scala_data_center_portfolio_pages,all-rights-reserved,Scala Data Centers,,2026-07-21T07:52:27Z,8a78e94b27e3cc375549845cf680b76eb678b19605de0c1411dbc6aafc84972b
98fcd750-ba33-537e-8669-fe8d1db1a6c6,"[""geometry""]","[""b8399bc6-5c72-5627-a035-4fea208cd287""]",government_record,City of Aurora address point 85050 at 2835 Bilter Road,https://services1.arcgis.com/79UxTxnBeBW8JHY4/arcgis/rest/services/Address_Points/FeatureServer/0/query?where=LOCATIONID%3D85050%20AND%20PIN%3D%2707-05-105-006%27&outFields=OBJECTID%2CLOCATIONID%2CPIN%2CADDRESS%2CCITY%2CZIPCODE%2CCOUNTY%2CZONING%2CLANDUSE%2COWNERNAME&returnGeometry=true&outSR=4326&f=geojson,City of Aurora,aurora_open_data_address_points,public-domain,City of Aurora GIS,,2026-07-21T06:33:55Z,8db6b8217609665b4b58ab8ade5e5bb0a252321f056a1e80d6203533d837a84a
a16dbcad-9b13-557e-9b38-46e3305bcc0e,"[""geometry""]","[""e997ad94-2a62-5c44-90f9-fa27edf77dc2""]",government_record,Latvian State Land Service parcel 62740010343 reference point with LVRTC Pozitrons site bridge,https://grafws.kadastrs.lv/geoserver/cp/wfs?service=WFS&version=2.0.0&request=GetFeature&typeNames=cp%3ACadastralParcel&outputFormat=application%2Fjson&CQL_FILTER=label%3D%2762740010343%27,Valsts zemes dienests,latvia_vzd_cadastre_and_lvrtc_site_records,CC-BY-4.0,"Valsts zemes dienests (State Land Service of Latvia), CC BY 4.0",,2026-07-21T14:55:52Z,9f956cc7e9fd532156e7a093a047731507f29710996709854cf20d6365cf2f02
a4ae0a31-3e69-5886-ad17-7d2402e15677,"[""geometry""]","[""2e2b9d40-5024-5e6d-bbb2-56a8b16b9c16""]",government_record,Roberts Road Data Centre official campus point for CDC EC5,https://www.planningportal.nsw.gov.au/major-projects/projects/roberts-road-data-centre,"NSW Department of Planning, Housing and Infrastructure",nsw_major_projects_records,no-license-stated-for-compact-factual-extraction,"NSW Department of Planning, Housing and Infrastructure",,2026-07-21T19:25:00Z,4f38942c41791c0382e88f852bd8a8da4f820ab563b6b564676fef1af5577904
ad6f843e-6f09-567d-82e6-58ecd9959ff7,"[""geometry""]","[""38033ec9-dbd8-56bb-8a35-0fa91dd284e2""]",company_disclosure,Ten Brinke Spata project-page embedded map marker,https://www.tenbrinke.com/en/projects/current-projects/current-projects-details/data-center-spata-26-1052-gr.html,Ten Brinke Group,ten_brinke_project_pages,all-rights-reserved,Ten Brinke Group,,2026-07-21T17:01:00Z,9ef57bbcb1517843d3e2e0f399d645147433f9896b1ece41f062cff8c5273c1a
ad6f9a56-ffa6-527d-bcd3-a7d8932c31b9,"[""physical_status"",""typed_metric:critical_it_mw""]","[""44130f9f-95af-5f19-9fcf-47aabd3a5c8b""]",company_disclosure,Construction progress,https://akashi.cloud/construction-progress/,Akashi Data Center,akashi_data_center_project_pages,all-rights-reserved,Akashi Data Center,,2026-07-21T12:22:07Z,a2f3f281a66151c90b6a6ea0a089e9cab9361b586f60cde06febb1d49fee6b9f
aff4b014-b3dd-5ba0-b90b-ad3cde08f30a,"[""physical_status""]","[""e997ad94-2a62-5c44-90f9-fa27edf77dc2""]",company_disclosure,Projekta aktualitātes,https://www.lvrtc.lv/projekti/datu-centrs-pozitrons/projekta-aktualitate/,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,lvrtc_pozitrons_project_pages,all-rights-reserved,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,2026-02-12,2026-07-21T12:22:03Z,4d00948cfc2a582004e38bcee3425c4ea5da5ce8dc31d3da326e6ba0a8b9d9e1
b133a4dc-126f-5e44-8841-f770b6fa9ad0,"[""geometry""]","[""7206a400-093d-5c92-b1c5-c4243807de29""]",government_record,Interim Baseline Report: KAO Data Centre,https://consult.environment-agency.gov.uk/psc/cmr-we4588ab-v017-9na-harlow-operations-limited/supporting_documents/Application%20%20Variation%20V002%20%20APPENDIX%20H%20%20Interim%20Baseline%20Report%20%20Kao%20Data%20Centre%202025%2031032025.pdf,Impact Geotechnical Limited,environment_agency_permit_application_supporting_document,all-rights-reserved,Impact Geotechnical Limited via Environment Agency public consultation,2025-03-13,2026-07-19T14:23:16Z,beed9e6e1cc4413078fd0a46c72e273f5d9adf36bbd4fcf2ef736142d635e5d9
c8ca490d-34ed-5e9c-93d5-3d12f2217d8f,"[""physical_status""]","[""5c366d64-4bb5-5c28-ab62-ec20d60fb31a""]",company_disclosure,CDC Eastern Creek EC6 current status,https://cdc.com.au/locations/sydney/,CDC Data Centres,cdc_current_location_pages,all-rights-reserved,CDC Data Centres,,2026-07-21T17:12:46Z,66d6de9440d4496482af80159cbe361afdb8e36bdebd5edf81ac1c65f1337620
d4f91e87-3ea2-5833-b19d-fd5a3ca7b591,"[""physical_status"",""typed_metric:critical_it_mw""]","[""3170da28-25e1-5859-b606-f86c78ba5c0f""]",company_disclosure,Scala Data Centers Portfolio,https://scaladatacenters.com/en/data-centers-en/,Scala Data Centers,scala_data_center_portfolio_pages,all-rights-reserved,Scala Data Centers,,2026-07-21T07:52:27Z,8a78e94b27e3cc375549845cf680b76eb678b19605de0c1411dbc6aafc84972b
