evidence_id,roles_json,project_ids_json,kind,title,source_url,publisher,source_family,license,attribution,published_at,retrieved_at,content_hash
0176052f-124b-5bf9-b361-a5c97cb98b62,"[""physical_status""]","[""8f8c241d-ee6b-5182-8a76-ebb101a3f4c2""]",company_disclosure,Verne begins construction of the first 70 MW on its data center campus in Mäntsälä,https://www.verne.co/news/news-verne-begins-construction-of-the-first-70-mw-on-its-data-center-campus-in-m%C3%A4nts%C3%A4l%C3%A4,Verne,verne_news,all-rights-reserved,Verne,2026-06-17,2026-07-21T00:05:01Z,2ec376832ffe1fb1c1313375cebc197834b657cec18beec6df37dc2152795ebc
0319c9a2-0161-5f88-ad38-3fd3aa0e3ea3,"[""physical_status""]","[""38033ec9-dbd8-56bb-8a35-0fa91dd284e2""]",company_disclosure,Ten Brinke Data Center Spata current-project page,https://www.tenbrinke.com/en/projects/current-projects/current-projects-details/data-center-spata-26-1052-gr.html,Ten Brinke Group,ten_brinke_current_project_pages,all-rights-reserved,Ten Brinke Group,,2026-07-21T17:05:00Z,9ef57bbcb1517843d3e2e0f399d645147433f9896b1ece41f062cff8c5273c1a
04eb4e29-b035-5d4f-b6dc-ababe98ba94e,"[""geometry""]","[""bb8ba3ad-d563-5f84-a543-079a10264640""]",government_record,"City of Gosnells IntraMaps property result, Lot 500 / 582 Bickley Road",https://maps.gosnells.wa.gov.au/intramaps22A/?project=Gosnells,City of Gosnells,city_of_gosnells_intramaps_property,rights-status-uncertain-fact-extraction-only,City of Gosnells,,2026-08-23,40dbab2d5aa393d92f1f60e27c366d72336764d0a15ba650a6518074f09863d6
077a6629-8396-549b-92c0-cdec324067f3,"[""physical_status""]","[""9ddf0df3-e40c-515f-9468-ed78f063513b""]",company_disclosure,"Time-Lapse Video - TX4 Garland, TX",https://www.linkedin.com/posts/ntt-global-data-centers_time-lapse-video-tx4-garland-tx-activity-7473147125938147328-uZsM,NTT Global Data Centers,ntt_global_data_centers_linkedin,all-rights-reserved,NTT Global Data Centers via LinkedIn,2026-06-17T22:58:39.165Z,2026-07-20T05:41:07Z,aad2ec60df3f58a87d98d5656f58da9305c701276083920aa939b0510c554dad
09530596-5c39-5d1c-881f-6993227a10d1,"[""typed_metric:critical_it_mw""]","[""aa93c84a-17d6-5092-bf57-686f7e1ab4a4""]",company_disclosure,STT Jakarta 3 Factsheet,https://assets.sttelemediagdc.com/sttgdc/global_en/public/2026-07/STT_Jakarta_3_Factsheet-vJul2026.pdf,ST Telemedia Global Data Centres,stt_gdc_facility_factsheets,all-rights-reserved,ST Telemedia Global Data Centres,2026-07-16,2026-07-19T19:09:17Z,79219de45833e9cdb149c37a1cfbc644ac805b2e7be7fbdbfcad6de90347a240
0a66a7cc-d742-528e-91a8-06a6fd1f84e6,"[""context:source_location_identity""]","[""c71872a1-fc95-5d5b-8ee8-6b5082e974df""]",government_record,LINZ NZ Primary Parcels - four Datagrid Makarewa core-campus parcels,https://services.arcgis.com/xdsHIIxuCWByZiCB/ArcGIS/rest/services/LINZ_NZ_Primary_Parcels/FeatureServer/0/query?where=appellation+IN+%28%27Lot+1+DP+595572%27%2c%27Lot+2+DP+595572%27%2c%27Lot+3+DP+595572%27%2c%27Lot+2+DP+526953%27%29&outFields=OBJECTID%2cid%2cappellation%2cparcel_intent%2ctopology_type%2cland_district%2ctitles%2csurvey_area%2ccalc_area%2cShape__Area%2cShape__Length&returnGeometry=true&outSR=4326&orderByFields=appellation+ASC&f=geojson,Land Information New Zealand,linz_nz_primary_parcels,CC-BY-4.0,Crown copyright - Land Information New Zealand,,2026-09-07T02:26:38Z,e8823967334879161cf139277879260228bea45bd079647ec71467f5718a6059
0ba37f72-6f9b-5d8f-8b8e-8b66e03dbb11,"[""context:project_context""]","[""ea4a0cc5-bb09-5a81-b385-38ae79baf22a""]",company_disclosure,IC3 Super West Facility - Macquarie Park Data Centre Campus,https://www.macquariedatacentres.com/wp-content/uploads/sites/5/2023/09/Data-Centres-Data-Sheet-IC3-Super-West-Specs-230923.pdf,Macquarie Data Centres,macquarie_data_centres_specifications,all-rights-reserved,Macquarie Data Centres,,2026-07-20T00:53:38Z,bc455a2fa3310e76108b15e8459292aea83dea36beb0fafbc91d2e17ec04e6ce
0bb1b8a1-24a2-5e40-818e-29621e6017d1,"[""physical_status""]","[""08d881e7-8a1c-50da-81a5-d2ef49f22a7a""]",company_disclosure,Paris 2 Data Centre | Data Centres in Paris | Colt DCS,https://www.coltdatacentres.net/en-GB/our-locations/data-centre-locations-europe/paris-2,Colt Data Centre Services,colt_data_centre_location_pages,all-rights-reserved,Colt Data Centre Services,2025-05-14T12:57:10Z,2026-07-19T17:42:54Z,14f8f9373d8662b145bf72c62f4f8d2410ba9f8a9e451b0c22951252d81efd20
0cad69d1-3151-5073-af8e-73f8401bf2cb,"[""geometry""]","[""6f0acd88-cd04-5f3f-915c-48a71fd51f39""]",openstreetmap,OpenStreetMap way 1476734418: Project Jupiter,https://www.openstreetmap.org/way/1476734418,OpenStreetMap contributors,openstreetmap,ODbL-1.0,© OpenStreetMap contributors,2026-06-20T12:23:52Z,2026-07-18T18:15:02.152575Z,5b2cf1fffa8582fc7302db34ab8d69dab067ab61a98be479f70e6404b469dcb7
0dd3dc39-1457-5bc3-b7d2-7ff44183aed3,"[""context:geometry_identity""]","[""15e0ef92-6408-5517-b0d4-a6b8707745f4""]",company_disclosure,ENKA EDS IST 01 TUZLA identity listing,https://www.enka.com/what-we-do/,ENKA İnşaat ve Sanayi A.Ş.,enka_corporate_asset_listings,all-rights-reserved,ENKA İnşaat ve Sanayi A.Ş.,,2026-07-21T16:52:10Z,7bc183370fd9f9139ded516fc8895c6f65c3692e03163df6dea38b8695a5b7bf
0eb488ab-3c0c-5223-86d8-2b47a96e7476,"[""context:campus_address_identity"",""physical_status""]","[""b75695b9-38e3-58ec-baf2-039179ab353a""]",company_disclosure,Chirisa Technology Parks data center locations,https://chirisatechnologyparks.com/,Chirisa Technology Parks,chirisa_technology_parks_locations,all-rights-reserved,Chirisa Technology Parks,,2026-07-22T01:27:58Z,6217db82caf16b110532ddd7ef4a4888f1803a8d590d4920289394b29392cdf3
0f041ac1-c722-588c-bb02-442fcb4c53b3,"[""geometry""]","[""f6d1bce2-6fc7-5fd8-a1fb-55d5fe4cd8e9""]",open_map_record,OpenStreetMap way 639973557 Iskandar Halal Park Phase 2,https://api.openstreetmap.org/api/0.6/way/639973557/full.json,OpenStreetMap contributors,openstreetmap_way_full_api,ODbL-1.0,"Contains information from OpenStreetMap, which is made available under the Open Database License (ODbL).",2020-01-29T10:35:08Z,2026-08-23,fcce549196511b88ae93f3fc2180f9b90fb31aafbc89e2fd9599224530a47aed
0fff6073-2536-58db-b16e-b82141605ef5,"[""geometry""]","[""85cb6e56-ec73-5685-82e7-15e4ef96106b""]",government_record,Pottawattamie County address point 2313 College Road,https://gis.pottcounty-ia.gov/arcgis/rest/services/OpenData/MapServer/9/query,Pottawattamie County GIS,pottawattamie_county_open_data_address_points,county-open-data-no-explicit-license,Pottawattamie County GIS,,2026-09-07T02:58:43Z,af7fc312e0055acebbbf5bd866219a3d7fd48fc1536c65e1ca5378c979ea8cd1
10cad266-3d5e-591d-a1c4-8ded1e082c7b,"[""typed_metric:critical_it_mw""]","[""ea4a0cc5-bb09-5a81-b385-38ae79baf22a""]",company_disclosure,Treasurer Tops Out Macquarie Data Centres' Newest 47MW AI and Cloud Data Centre,https://www.macquariedatacentres.com/blog/treasurer-tops-out-macquarie-data-centres-newest-47mw-ai-and-cloud-data-centre/,Macquarie Data Centres,macquarie_data_centres_newsroom,all-rights-reserved,Macquarie Data Centres,2025-12-03T03:23:55+00:00,2026-07-20T00:53:38Z,f8f86d1d3f36d46c81f9fe23edce1416f11193e7a16fc32014f98acd96f053e3
12f5d89c-ebd5-501c-8f98-62e845710d8c,"[""geometry""]","[""0a075c8d-2733-5aba-b19a-4b53e51fd8f8""]",government_cadastral_api,"Kartverket matrikkelteig union 1121-46/316, 1121-46/317 and 1121-46/319",https://api.kartverket.no/eiendom/v1,Kartverket,kartverket_open_property_api,CC-BY-4.0,© Kartverket,,2026-08-20T19:49:51Z,6bcd905d036ecde8e55ef4933bf1502f58a58701e5784583fdc3bccc5c6edd1f
1337f6ef-1e09-5b6e-a1e0-55fbdcf95bf3,"[""operating_model"",""role:operator""]","[""44130f9f-95af-5f19-9fcf-47aabd3a5c8b""]",company_disclosure,About Akashi,https://akashi.cloud/about/,Akashi Data Center,akashi_data_center_project_pages,all-rights-reserved,Akashi Data Center,,2026-07-21T12:22:07Z,01e105af2a09a3e96987bccde8d7c7cc68cf6add95ab48c6d9286e4dca5ce774
13a65a07-1b3a-58a3-9ca7-b98723686f7c,"[""geometry""]","[""c73ac912-e44d-5477-84f5-c5beb4813518""]",openstreetmap,OpenStreetMap way 1334234458: Amazon AWS PHL,https://www.openstreetmap.org/way/1334234458,OpenStreetMap contributors,openstreetmap,ODbL-1.0,© OpenStreetMap contributors,2026-04-20T12:38:41Z,2026-07-18T18:15:02.152575Z,c54668987cf45c4196dbc111ea2b12451f5b68d5513661a1f0333f2fadc12945
13dc86ac-4e90-5c6e-8540-de0c7893690f,"[""geometry""]","[""257f3255-46fe-585e-bdf5-9689b34edbdc""]",open_map_geometry,OpenStreetMap way 554352050 — Ex Postal Market,https://api.openstreetmap.org/api/0.6/way/554352050/full.json,OpenStreetMap contributors,openstreetmap_api,ODbL-1.0,© OpenStreetMap contributors,2022-07-19T17:15:33Z,2026-08-20T21:06:03Z,56e6716b49448de12f7737546875328459688b563c3f0d98e3b4e9212e05552f
198c88a9-e654-5181-8c63-320728601fe3,"[""geometry""]","[""1cae5b48-c630-5f16-9fe2-5d77571cafe9""]",open_map_record,OpenStreetMap way 1485385261 Telia duomenų centras,https://api.openstreetmap.org/api/0.6/way/1485385261/full.json,OpenStreetMap contributors,openstreetmap_way_full_api,ODbL-1.0,"Contains information from OpenStreetMap, which is made available under the Open Database License (ODbL).",2026-03-04T14:01:01Z,2026-08-23,cd1a7bc1a2c7d9837f81b4c635e70d7e3103630a99d479586e6fee049f605b00
1a606443-bf19-54d8-8025-8c1e1102c25e,"[""context:geometry_identity""]","[""c30aeadf-c2f6-58a5-a8b1-227868f477c1""]",regulatory_filing,Bitzero exhibit 99.80 - Annual information form,https://www.sec.gov/Archives/edgar/data/2100457/000175392626000899/g085467_ex99-80.htm,Bitzero Holdings Inc. via SEC EDGAR,bitzero_sec_filings,all-rights-reserved-fact-extraction-only,Bitzero Holdings Inc.; U.S. Securities and Exchange Commission EDGAR,2026-05-11,2026-08-23,459f619d5ad1586a6e12214d7f9892d4ee3423eb3b2beca378e7d19395e5683c
1ad44bfe-736f-511c-91ea-89c64e5f5970,"[""context:source_location_identity"",""physical_status""]","[""99fa93f5-9f63-5576-b036-2ee8086032a3""]",company_disclosure,"Goodman SYD01, 2-8 Lanceley Place, Artarmon",https://au.goodman.com/en/our-properties/properties-for-lease/goodman-syd01,Goodman Group,goodman_australia_property_pages,all-rights-reserved,Goodman Group,,2026-07-20T09:18:30Z,c02900e0abb8cd5a3aabdca24a8dec28b9e4fb111b59b1731be83c6aae95a45b
1c2e246b-2818-533c-93e6-ca5c3dee5644,"[""context:source_location_identity""]","[""bb8ba3ad-d563-5f84-a543-079a10264640""]",company_disclosure,CDC Maddington current campus page,https://cdc.com.au/locations/perth/,CDC Data Centres,cdc_current_location_pages,all-rights-reserved,CDC Data Centres,,2026-07-21T17:12:46Z,9628085823f3434144b66048b965c5b4babac113a5041c8191ca954706356c5c
1d6cc958-8ca3-5a8c-ab4b-a07cf5a45b32,"[""physical_status""]","[""2e2b9d40-5024-5e6d-bbb2-56a8b16b9c16""]",company_disclosure,CDC Eastern Creek EC5 current status,https://cdc.com.au/locations/sydney/,CDC Data Centres,cdc_current_location_pages,all-rights-reserved,CDC Data Centres,,2026-07-21T17:12:46Z,66d6de9440d4496482af80159cbe361afdb8e36bdebd5edf81ac1c65f1337620
1de91fed-9b38-5c47-886d-5fa766be2aa0,"[""geometry""]","[""86bcbcd1-702d-5afa-aeb8-1cb145224b97""]",government_record,Census Public_AR_Current match for 323 North High Street,https://geocoding.geo.census.gov/geocoder/,United States Census Bureau,us_census_geocoder,public-domain-us-government,United States Census Bureau,,2026-08-23,70c9ee69586590257deb71dc27cb0878d8d205b8c16be886dc909e8e00b37833
1df077b4-ffa3-5938-a5fe-88d5b4028ad4,"[""context:geometry_identity""]","[""b3b98301-a692-5790-88e7-656d77e8fb69""]",openstreetmap,OpenStreetMap address-object containment proof for NTT Frankfurt 1,https://www.openstreetmap.org/way/697501723,OpenStreetMap contributors,openstreetmap,ODbL-1.0,© OpenStreetMap contributors,,2026-08-20T23:57:12Z,c63c5411afcf91dc35a0e16a7c27e4d8234e4810810a9feb97a568ac7920d582
1e5b63b2-b334-52e0-94a1-f78d02457964,"[""geometry""]","[""3941c42e-216d-52fa-b0d8-d7555b441a1a""]",company_disclosure,maincubes Factsheet BER02,https://www.maincubes.com/wp-content/uploads/2026/02/maincubes_factsheet_ber02_en.pdf,maincubes,maincubes_data_center_factsheets,all-rights-reserved,maincubes,,2026-07-19T20:43:30Z,32e7ca51d69ebf49621a17a97f7fb7db4a5d948ec4a88886b6a020e3da4cf43a
1f776e1f-3f79-53d1-880c-e90b0fd8b958,"[""workload"",""workload_scope:intended""]","[""37e33657-b788-57e6-98f2-b78834cdecda""]",company_disclosure,AVAIO Digital Breaks Ground on $6 Billion Brandon Data Center Campus; Leading Mississippi Contractor Begins Site Work,https://www.avaiodigital.com/updates/avaio-digital-breaks-ground-on-6-billion-brandon-data-center-campus-leading-mississippi-contractor-begins-site-work,AVAIO Digital Partners,avaio_digital_updates,all-rights-reserved,AVAIO Digital Partners,2025-09-10,2026-07-20T05:42:11Z,6a079899544c4c251df2c9c2fe959df702f4695ced5acc1a3bf570f3704acf81
1fc139c6-ea1d-5f7c-ac84-745cf2602806,"[""geometry""]","[""56c5832c-3562-5e11-80eb-f2137319a41a""]",government_record,IDECA Placa Domiciliaria address point AAA0137OYMRPD01,https://serviciosgis.catastrobogota.gov.co/arcgis/rest/services/catastro/placadomiciliaria/MapServer/0/query?where=PDOCODIGO%3D%27AAA0137OYMRPD01%27&outFields=OBJECTID%2CPDOCODIGO%2CPDOTEXTO%2CPDOCINTERI%2CPDONVIAL%2CPDOCLOTE%2CPDOTIPO&returnGeometry=true&outSR=4326&f=geojson,Unidad Administrativa Especial de Catastro Distrital (UAECD),ideca_placa_domiciliaria_arcgis,CC-BY-4.0,"Unidad Administrativa Especial de Catastro Distrital (UAECD), IDECA; CC BY 4.0",,2026-08-23,e3c6fd2c9d43b1805aab2f4329deaf45b6888d5303ba9e4e3d63c22cbd528f26
209c7f3e-18eb-533c-bb99-0b302fc22d7b,"[""context:campus_address_identity"",""physical_status""]","[""ba5ddf33-10ec-5fb8-b880-98a04df096b8""]",company_disclosure,TRG Data Center Campus — HOU2 Brochure,https://www.trgdatacenters.com/wp-content/uploads/2026/01/TRG-Campus-HOU2-Brochure.pdf,TRG Datacenters,trg_datacenters_official_brochures,all-rights-reserved,TRG Datacenters,,2026-07-20T17:32:09Z,5864de217fc954c10498ada7c05978ea634077106de20aae26c5bebb02ded605
2143d0c4-d059-55ca-8019-5785af3e2ed2,"[""physical_status""]","[""6b62c459-dc75-5f31-87d4-d6dbf47de8b0""]",company_disclosure,"Yesterday, EdgeCore celebrated the topping out of our AS02 data center in Ashburn, VA!",https://www.linkedin.com/posts/edgecore-digital-infrastructure_yesterday-edgecore-celebrated-the-topping-activity-7478135212778938368-t979,EdgeCore Digital Infrastructure,edgecore_digital_infrastructure_linkedin,all-rights-reserved,EdgeCore Digital Infrastructure via LinkedIn,2026-07-01T17:19:31.744Z,2026-07-20T06:04:09Z,e2e7be3885f8fb982770cc0655622db43906982977de0f4af519f1495f9407cf
2157a790-74df-5026-b2b6-58b1bb82519d,"[""geometry""]","[""08d881e7-8a1c-50da-81a5-d2ef49f22a7a""]",government_cadastral_open_data,Cadastre Etalab parcel 91661000AP0008,https://cadastre.data.gouv.fr/data/etalab-cadastre/latest/geojson/communes/91/91661/cadastre-91661-parcelles.json.gz,Direction générale des Finances publiques (DGFiP) / data.gouv.fr,etalab_dgfip_cadastre_geojson,etalab-2.0,"Direction générale des Finances publiques (DGFiP), Cadastre Etalab, millésime 1 June 2026",,2026-08-20T21:44:03Z,f779721f25089d9e94057a3cb6094542ac97eb88a49cb9566bb3e28a2c94462a
